"index";"time";"minutes";"dateTime";"SDM3045X.CurrentDC";"SPD33.CH1_Voltage";"SPD33.CH1_Current";"SPD33.CH1_Power";"SPD33.CH2_Voltage";"SPD33.CH2_Current";"SPD33.CH2_Power"
15147;12179,691;202,99485;1674563465,278;0,652445829;5;0,65;3,25;0;0;0
15148;12180,683;203,0113833333;1674563466,231;0,651426133;5;0,65;3,25;0;0;0
15149;12181,684;203,0280666667;1674563467,277;0,536310699;5;0,65;3,25;0;0;0
15150;12182,684;203,0447333333;1674563468,263;0,448888107;5;0,45;2,25;0;0;0
15151;12183,684;203,0614;1674563469,276;0,448360806;5;0,45;2,25;0;0;0
15152;12184,685;203,0780833333;1674563470,266;0,44727223;5;0,45;2,25;0;0;0
15153;12185,696;203,0949333333;1674563471,267;0,44742814;5;0,45;2,25;0;0;0
15154;12186,684;203,1114;1674563472,269;0,648795213;5;0,45;2,25;0;0;0
15155;12187,685;203,1280833333;1674563473,271;0,650129056;5;0,65;3,25;0;0;0
15156;12188,683;203,1447166667;1674563474,249;0,650890455;5;0,65;3,25;0;0;0
15157;12189,685;203,1614166667;1674563475,282;0,650136037;5;0,65;3,25;0;0;0
15158;12190,684;203,1780666667;1674563476,268;0,648621618;5;0,65;3,25;0;0;0
15159;12191,684;203,1947333333;1674563477,284;0,651849649;5;0,65;3,25;0;0;0
15160;12192,684;203,2114;1674563478,228;0,651684896;5;0,65;3,25;0;0;0
15161;12193,684;203,2280666667;1674563479,268;0,6515853;5;0,65;3,25;0;0;0
15162;12194,684;203,2447333333;1674563480,25;0,536097079;5;0,54;2,7;0;0;0
15163;12195,684;203,2614;1674563481,283;0,448713116;5;0,45;2,25;0;0;0
15164;12196,683;203,27805;1674563483,296;0,447840952;5;0,45;2,25;0;0;0
15165;12197,898;203,2983;1674563483,467;0,446959479;5;0,45;2,25;0;0;0
15166;12198,684;203,3114;1674563484,255;0,447336921;5;0,45;2,25;0;0;0
15167;12199,685;203,3280833333;1674563485,264;0,648745415;5;0,59;2,95;0;0;0
15168;12200,684;203,3447333333;1674563486,264;0,649894493;5;0,65;3,25;0;0;0
15169;12201,684;203,3614;1674563487,271;0,650715929;5;0,65;3,25;0;0;0
15170;12202,684;203,3780666667;1674563488,24;0,651002151;5;0,65;3,25;0;0;0
15171;12203,685;203,39475;1674563489,287;0,649854934;5;0,65;3,25;0;0;0
15172;12204,684;203,4114;1674563490,244;0,651163646;5;0,65;3,25;0;0;0
15173;12205,684;203,4280666667;1674563491,252;0,650894643;5;0,65;3,25;0;0;0
15174;12206,684;203,4447333333;1674563492,266;0,65056188;5;0,65;3,25;0;0;0
15175;12207,684;203,4614;1674563493,267;0,44887461;5;0,5;2,5;0;0;0
15176;12208,685;203,4780833333;1674563494,28;0,44786236;5;0,45;2,25;0;0;0
15177;12209,684;203,4947333333;1674563495,234;0,448048986;5;0,45;2,25;0;0;0
15178;12210,684;203,5114;1674563496,283;0,446934813;5;0,45;2,25;0;0;0
15179;12211,685;203,5280833333;1674563497,236;0,447506327;5;0,45;2,25;0;0;0
15180;12212,684;203,5447333333;1674563498,284;0,649077712;5;0,65;3,25;0;0;0
15181;12213,684;203,5614;1674563499,236;0,649017675;5;0,65;3,25;0;0;0
15182;12214,684;203,5780666667;1674563500,252;0,648508059;5;0,65;3,25;0;0;0
15183;12215,687;203,5947833333;1674563501,255;0,649055373;5;0,65;3,25;0;0;0
15184;12216,684;203,6114;1674563502,258;0,650136037;5;0,65;3,25;0;0;0
15185;12217,684;203,6280666667;1674563503,259;0,650633087;5;0,65;3,25;0;0;0
15186;12218,684;203,6447333333;1674563504,26;0,649987108;5;0,65;3,25;0;0;0
15187;12219,684;203,6614;1674563505,26;0,540101867;5;0,65;3,25;0;0;0
15188;12220,684;203,6780666667;1674563506,262;0,448757329;5;0,54;2,7;0;0;0
15189;12221,684;203,6947333333;1674563507,279;0,448548829;5;0,45;2,25;0;0;0
15190;12222,684;203,7114;1674563508,232;0,447898661;5;0,45;2,25;0;0;0
15191;12223,684;203,7280666667;1674563509,294;0,447599408;5;0,45;2,25;0;0;0
15192;12224,684;203,7447333333;1674563510,247;0,648616498;5;0,65;3,25;0;0;0
15193;12225,684;203,7614;1674563511,281;0,649194063;5;0,65;3,25;0;0;0
15194;12226,683;203,77805;1674563512,236;0,649644572;5;0,65;3,25;0;0;0
15195;12227,685;203,79475;1674563513,281;0,649940568;5;0,65;3,25;0;0;0
15196;12228,684;203,8114;1674563514,239;0,64953241;5;0,65;3,25;0;0;0
15197;12229,683;203,82805;1674563515,287;0,649638987;5;0,65;3,25;0;0;0
15198;12230,684;203,8447333333;1674563516,235;0,651674658;5;0,65;3,25;0;0;0
15199;12231,696;203,8616;1674563517,285;0,651289304;5;0,65;3,25;0;0;0
15200;12232,684;203,8780666667;1674563518,238;0,448185815;5;0,54;2,7;0;0;0
15201;12233,684;203,8947333333;1674563519,286;0,448068533;5;0,45;2,25;0;0;0
15202;12234,684;203,9114;1674563520,239;0,447645482;5;0,45;2,25;0;0;0
15203;12235,684;203,9280666667;1674563521,287;0,447433724;5;0,45;2,25;0;0;0
15204;12236,685;203,94475;1674563522,238;0,44733087;5;0,45;2,25;0;0;0
15205;12237,684;203,9614;1674563523,284;0,648071977;5;0,65;3,25;0;0;0
15206;12238,684;203,9780666667;1674563524,253;0,649147988;5;0,65;3,25;0;0;0
15207;12239,684;203,9947333333;1674563525,286;0,648536449;5;0,65;3,25;0;0;0
15208;12240,683;204,0113833333;1674563526,246;0,649890305;5;0,65;3,25;0;0;0
15209;12241,684;204,0280666667;1674563527,252;0,651118036;5;0,65;3,25;0;0;0
15210;12242,684;204,0447333333;1674563528,284;0,649898682;5;0,65;3,25;0;0;0
15211;12243,685;204,0614166667;1674563529,268;0,649945688;5;0,65;3,25;0;0;0
15212;12244,684;204,0780666667;1674563530,267;0,536496395;5;0,65;3,25;0;0;0
15213;12245,684;204,0947333333;1674563531,255;0,448389661;5;0,5;2,5;0;0;0
15214;12246,685;204,1114166667;1674563532,257;0,447436051;5;0,45;2,25;0;0;0
15215;12247,684;204,1280666667;1674563533,228;0,447078157;5;0,45;2,25;0;0;0
15216;12248,684;204,1447333333;1674563534,276;0,446777972;5;0,45;2,25;0;0;0
15217;12249,684;204,1614;1674563535,26;0,64734083;5;0,45;2,25;0;0;0
15218;12250,684;204,1780666667;1674563536,262;0,648897136;5;0,65;3,25;0;0;0
15219;12251,684;204,1947333333;1674563537,22;0,650130918;5;0,65;3,25;0;0;0
15220;12252,685;204,2114166667;1674563538,267;0,648835703;5;0,65;3,25;0;0;0
15221;12253,684;204,2280666667;1674563539,252;0,646408629;5;0,65;3,25;0;0;0
15222;12254,684;204,2447333333;1674563540,252;0,650850895;5;0,65;3,25;0;0;0
15223;12255,684;204,2614;1674563541,254;0,649318325;5;0,65;3,25;0;0;0
15224;12256,684;204,2780666667;1674563543,337;0,650879285;5;0,65;2,5;0;0;0
15225;12257,939;204,2989833333;1674563543,517;0,501854163;5;0,5;2,5;0;0;0
15226;12258,688;204,3114666667;1674563544,233;0,448463195;5;0,45;2,25;0;0;0
15227;12259,683;204,32805;1674563545,264;0,448054106;5;0,45;2,25;0;0;0
15228;12260,685;204,34475;1674563546,232;0,447722274;5;0,45;2,25;0;0;0
15229;12261,685;204,3614166667;1674563547,262;0,44703534;5;0,45;2,25;0;0;0
15230;12262,684;204,3780666667;1674563548,261;0,649874016;5;0,65;3,25;0;0;0
15231;12263,684;204,3947333333;1674563549,278;0,650141157;5;0,65;3,25;0;0;0
15232;12264,684;204,4114;1674563550,234;0,648506198;5;0,65;3,25;0;0;0
15233;12265,684;204,4280666667;1674563551,247;0,650057384;5;0,65;3,25;0;0;0
15234;12266,684;204,4447333333;1674563552,263;0,648502475;5;0,65;3,25;0;0;0
15235;12267,684;204,4614;1674563553,249;0,649836318;5;0,65;3,25;0;0;0
15236;12268,685;204,4780833333;1674563554,249;0,650807613;5;0,65;3,25;0;0;0
15237;12269,684;204,4947333333;1674563555,269;0,539981328;5;0,65;3,25;0;0;0
15238;12270,683;204,5113833333;1674563556,239;0,460988571;5;0,45;2,25;0;0;0
15239;12271,684;204,5280666667;1674563557,249;0,448394315;5;0,45;2,25;0;0;0
15240;12272,684;204,5447333333;1674563558,264;0,446857556;5;0,45;2,25;0;0;0
15241;12273,684;204,5614;1674563559,235;0,446962272;5;0,45;2,25;0;0;0
15242;12274,684;204,5780666667;1674563560,285;0,485052204;5;0,45;2,25;0;0;0
15243;12275,684;204,5947333333;1674563561,243;0,64864163;5;0,65;3,25;0;0;0
15244;12276,684;204,6114;1674563562,265;0,64869329;5;0,65;3,25;0;0;0
15245;12277,695;204,62825;1674563563,28;0,649201509;5;0,65;3,25;0;0;0
15246;12278,684;204,6447333333;1674563564,24;0,650421329;5;0,65;3,25;0;0;0
15247;12279,684;204,6614;1674563565,254;0,649633402;5;0,65;3,25;0;0;0
15248;12280,684;204,6780666667;1674563566,27;0,648872935;5;0,65;3,25;0;0;0
15249;12281,683;204,6947166667;1674563567,26;0,649761388;5;0,65;3,25;0;0;0
15250;12282,684;204,7114;1674563568,276;0,503161479;5;0,56;2,8;0;0;0
15251;12283,684;204,7280666667;1674563569,261;0,447803254;5;0,45;2,25;0;0;0
15252;12284,684;204,7447333333;1674563570,279;0,448607004;5;0,45;2,25;0;0;0
15253;12285,684;204,7614;1674563571,263;0,447580326;5;0,45;2,25;0;0;0
15254;12286,684;204,7780666667;1674563572,266;0,44736531;5;0,45;2,25;0;0;0
15255;12287,696;204,7949333333;1674563573,281;0,647878835;5;0,45;2,25;0;0;0
15256;12288,684;204,8114;1674563574,282;0,649174516;5;0,65;3,25;0;0;0
15257;12289,684;204,8280666667;1674563575,236;0,650784343;5;0,65;3,25;0;0;0
15258;12290,684;204,8447333333;1674563576,282;0,64924898;5;0,65;3,25;0;0;0
15259;12291,684;204,8614;1674563577,235;0,648391709;5;0,65;3,25;0;0;0
15260;12292,697;204,8782833333;1674563578,282;0,652181946;5;0,65;3,25;0;0;0
15261;12293,684;204,8947333333;1674563579,236;0,650424587;5;0,65;3,25;0;0;0
15262;12294,697;204,9116166667;1674563580,282;0,651118967;5;0,65;3,25;0;0;0
15263;12295,684;204,9280666667;1674563581,237;0,449328843;5;0,54;2,7;0;0;0
15264;12296,684;204,9447333333;1674563582,287;0,447844675;5;0,45;2,25;0;0;0
15265;12297,684;204,9614;1674563583,241;0,447516101;5;0,45;2,25;0;0;0
15266;12298,683;204,97805;1674563584,29;0,447490969;5;0,45;2,25;0;0;0
15267;12299,684;204,9947333333;1674563585,229;0,446443813;5;0,45;2,25;0;0;0
15268;12300,684;205,0114;1674563586,294;0,648061273;5;0,65;3,25;0;0;0
15269;12301,685;205,0280833333;1674563587,244;0,646133111;5;0,65;3,25;0;0;0
15270;12302,684;205,0447333333;1674563588,291;0,647992393;5;0,65;3,25;0;0;0
15271;12303,684;205,0614;1674563589,244;0,65047485;5;0,65;3,25;0;0;0
15272;12304,684;205,0780666667;1674563590,297;0,64875705;5;0,65;3,25;0;0;0
15273;12305,684;205,0947333333;1674563591,28;0,650190955;5;0,65;3,25;0;0;0
15274;12306,685;205,1114166667;1674563592,234;0,650224929;5;0,65;3,25;0;0;0
15275;12307,684;205,1280666667;1674563593,251;0,536207845;5;0,65;3,25;0;0;0
15276;12308,684;205,1447333333;1674563594,268;0,447646879;5;0,47;2,35;0;0;0
15277;12309,684;205,1614;1674563595,234;0,447200092;5;0,45;2,25;0;0;0
15278;12310,684;205,1780666667;1674563596,283;0,447044183;5;0,45;2,25;0;0;0
15279;12311,685;205,19475;1674563597,235;0,447137263;5;0,45;2,25;0;0;0
15280;12312,696;205,2116;1674563598,266;0,646471458;5;0,47;2,35;0;0;0
15281;12313,684;205,2280666667;1674563599,281;0,649714383;5;0,65;3,25;0;0;0
15282;12314,684;205,2447333333;1674563600,25;0,648549946;5;0,65;3,25;0;0;0
15283;12315,684;205,2614;1674563601,267;0,648796143;5;0,65;3,25;0;0;0
15284;12316,684;205,2780666667;1674563602,27;0,648667227;5;0,65;3,25;0;0;0
15285;12317,683;205,2947166667;1674563603,226;0,650743853;5;0,65;3,25;0;0;0
15286;12318,684;205,3114;1674563604,311;0,649918229;5;0,65;3,25;0;0;0
15287;12319,684;205,3280666667;1674563605,262;0,65030079;5;0,65;3,25;0;0;0
15288;12320,684;205,3447333333;1674563606,265;0,448276103;5;0,5;2,5;0;0;0
15289;12321,684;205,3614;1674563607,264;0,448311008;5;0,45;2,25;0;0;0
15290;12322,684;205,3780666667;1674563608,249;0,454631639;5;0,45;2,25;0;0;0
15291;12323,684;205,3947333333;1674563609,251;0,447113527;5;0,45;2,25;0;0;0
15292;12324,684;205,4114;1674563610,251;0,446264168;5;0,45;2,25;0;0;0
15293;12325,684;205,4280666667;1674563611,271;0,647244026;5;0,65;3,25;0;0;0
15294;12326,684;205,4447333333;1674563612,227;0,648723075;5;0,65;3,25;0;0;0
15295;12327,684;205,4614;1674563613,289;0,648953915;5;0,65;3,25;0;0;0
15296;12328,684;205,4780666667;1674563614,242;0,647827176;5;0,65;3,25;0;0;0
15297;12329,685;205,49475;1674563615,261;0,647843465;5;0,65;3,25;0;0;0
15298;12330,686;205,5114333333;1674563616,264;0,649655276;5;0,65;3,25;0;0;0
15299;12331,684;205,5280666667;1674563617,228;0,650134176;5;0,65;3,25;0;0;0
15300;12332,684;205,5447333333;1674563618,274;0,537133065;5;0,65;3,25;0;0;0
15301;12333,684;205,5614;1674563619,261;0,447772537;5;0,45;2,25;0;0;0
15302;12334,683;205,57805;1674563620,278;0,449068683;5;0,45;2,25;0;0;0
15303;12335,684;205,5947333333;1674563621,232;0,447257802;5;0,45;2,25;0;0;0
15304;12336,685;205,6114166667;1674563622,28;0,447039063;5;0,45;2,25;0;0;0
15305;12337,684;205,6280666667;1674563623,264;0,484412276;5;0,45;2,25;0;0;0
15306;12338,684;205,6447333333;1674563624,264;0,646995967;5;0,65;3,25;0;0;0
15307;12339,685;205,6614166667;1674563625,254;0,648048707;5;0,65;3,25;0;0;0
15308;12340,684;205,6780666667;1674563626,265;0,65012161;5;0,65;3,25;0;0;0
15309;12341,695;205,6949166667;1674563627,28;0,649168;5;0,65;3,25;0;0;0
15310;12342,684;205,7114;1674563628,267;0,650262627;5;0,65;3,25;0;0;0
15311;12343,684;205,7280666667;1674563630,446;0,649271319;5;0,65;3,25;0;0;0
15312;12345,048;205,7508;1674563630,656;0,651606709;5;0,65;3,25;0;0;0
15313;12345,684;205,7614;1674563631,271;0,535860189;5;0,54;2,7;0;0;0
15314;12346,684;205,7780666667;1674563632,286;0,448689846;5;0,45;2,25;0;0;0
15315;12347,684;205,7947333333;1674563633,254;0,447805581;5;0,45;2,25;0;0;0
15316;12348,684;205,8114;1674563634,27;0,447140986;5;0,45;2,25;0;0;0
15317;12349,685;205,8280833333;1674563635,292;0,450226139;5;0,45;2,25;0;0;0
15318;12350,684;205,8447333333;1674563636,26;0,647334314;5;0,55;2,75;0;0;0
15319;12351,685;205,8614166667;1674563637,267;0,648876193;5;0,65;3,25;0;0;0
15320;12352,684;205,8780666667;1674563638,282;0,650209571;5;0,65;3,25;0;0;0
15321;12353,684;205,8947333333;1674563639,252;0,648094782;5;0,65;3,25;0;0;0
15322;12354,685;205,9114166667;1674563640,268;0,650556296;5;0,65;3,25;0;0;0
15323;12355,684;205,9280666667;1674563641,299;0,649574296;5;0,65;3,25;0;0;0
15324;12356,684;205,9447333333;1674563642,269;0,649968958;5;0,65;3,25;0;0;0
15325;12357,684;205,9614;1674563643,24;0,651020302;5;0,65;3,25;0;0;0
15326;12358,685;205,9780833333;1674563644,286;0,53531753;5;0,54;2,7;0;0;0
15327;12359,684;205,9947333333;1674563645,223;0,44798988;5;0,45;2,25;0;0;0
15328;12360,684;206,0114;1674563646,286;0,447007416;5;0,45;2,25;0;0;0
15329;12361,685;206,0280833333;1674563647,271;0,447079088;5;0,45;2,25;0;0;0
15330;12362,683;206,0447166667;1674563648,271;0,446807293;5;0,45;2,25;0;0;0
15331;12363,684;206,0614;1674563649,224;0,649256892;5;0,65;3,25;0;0;0
15332;12364,684;206,0780666667;1674563650,273;0,648774735;5;0,65;3,25;0;0;0
15333;12365,684;206,0947333333;1674563651,259;0,649504951;5;0,65;3,25;0;0;0
15334;12366,684;206,1114;1674563652,274;0,64901814;5;0,65;3,25;0;0;0
15335;12367,684;206,1280666667;1674563653,246;0,64985028;5;0,65;3,25;0;0;0
15336;12368,684;206,1447333333;1674563654,294;0,652724606;5;0,65;3,25;0;0;0
15337;12369,685;206,1614166667;1674563655,232;0,651484308;5;0,65;3,25;0;0;0
15338;12370,684;206,1780666667;1674563656,265;0,53693108;5;0,65;3,25;0;0;0
15339;12371,685;206,19475;1674563657,282;0,447330405;5;0,45;2,25;0;0;0
15340;12372,684;206,2114;1674563658,234;0,447095377;5;0,45;2,25;0;0;0
15341;12373,684;206,2280666667;1674563659,298;0,4472955;5;0,45;2,25;0;0;0
15342;12374,684;206,2447333333;1674563660,252;0,448479484;5;0,45;2,25;0;0;0
15343;12375,684;206,2614;1674563661,256;0,645894359;5;0,61;3,05;0;0;0
15344;12376,686;206,2781;1674563662,274;0,650471127;5;0,65;3,25;0;0;0
15345;12377,684;206,2947333333;1674563663,268;0,648821275;5;0,65;3,25;0;0;0
15346;12378,684;206,3114;1674563664,285;0,648590436;5;0,65;3,25;0;0;0
15347;12379,684;206,3280666667;1674563665,239;0,648979047;5;0,65;3,25;0;0;0
15348;12380,684;206,3447333333;1674563666,286;0,64825488;5;0,65;3,25;0;0;0
15349;12381,684;206,3614;1674563667,228;0,650224929;5;0,65;3,25;0;0;0
15350;12382,684;206,3780666667;1674563668,29;0,64949704;5;0,65;3,25;0;0;0
15351;12383,684;206,3947333333;1674563669,251;0,499634194;5;0,54;2,7;0;0;0
15352;12384,683;206,4113833333;1674563670,273;0,448497634;5;0,45;2,25;0;0;0
15353;12385,684;206,4280666667;1674563671,259;0,447184269;5;0,45;2,25;0;0;0
15354;12386,684;206,4447333333;1674563672,293;0,446569007;5;0,45;2,25;0;0;0
15355;12387,684;206,4614;1674563673,254;0,446923643;5;0,45;2,25;0;0;0
15356;12388,684;206,4780666667;1674563674,274;0,648412186;5;0,65;3,25;0;0;0
15357;12389,684;206,4947333333;1674563675,277;0,649078643;5;0,65;3,25;0;0;0
15358;12390,685;206,5114166667;1674563676,263;0,649012556;5;0,65;3,25;0;0;0
15359;12391,684;206,5280666667;1674563677,265;0,649426298;5;0,65;3,25;0;0;0
15360;12392,695;206,5449166667;1674563678,299;0,651533175;5;0,65;3,25;0;0;0
15361;12393,684;206,5614;1674563679,268;0,650462284;5;0,65;3,25;0;0;0
15362;12394,684;206,5780666667;1674563680,237;0,650839726;5;0,65;3,25;0;0;0
15363;12395,685;206,59475;1674563681,27;0,536426119;5;0,65;3,25;0;0;0
15364;12396,685;206,6114166667;1674563682,287;0,448875076;5;0,53;2,65;0;0;0
15365;12397,684;206,6280666667;1674563683,255;0,446861745;5;0,45;2,25;0;0;0
15366;12398,684;206,6447333333;1674563684,271;0,44761337;5;0,45;2,25;0;0;0
15367;12399,684;206,6614;1674563685,286;0,448187676;5;0,45;2,25;0;0;0
15368;12400,684;206,6780666667;1674563686,255;0,535977005;5;0,45;2,25;0;0;0
15369;12401,685;206,69475;1674563687,271;0,647595405;5;0,65;3,25;0;0;0
15370;12402,684;206,7114;1674563688,271;0,648700736;5;0,65;3,25;0;0;0
15371;12403,684;206,7280666667;1674563689,274;0,650081585;5;0,65;3,25;0;0;0
15372;12404,684;206,7447333333;1674563690,277;0,648058946;5;0,65;3,25;0;0;0
15373;12405,684;206,7614;1674563691,295;0,649784658;5;0,65;3,25;0;0;0
15374;12406,694;206,7782333333;1674563692,265;0,648307936;5;0,65;3,25;0;0;0
15375;12407,685;206,79475;1674563693,265;0,649848418;5;0,65;3,25;0;0;0
15376;12408,685;206,8114166667;1674563694,25;0,501142098;5;0,54;2,7;0;0;0
15377;12409,685;206,8280833333;1674563695,25;0,447271299;5;0,45;2,25;0;0;0
15378;12410,684;206,8447333333;1674563696,269;0,446965064;5;0,45;2,25;0;0;0
15379;12411,684;206,8614;1674563697,259;0,44660717;5;0,45;2,25;0;0;0
15380;12412,684;206,8780666667;1674563698,291;0,446882688;5;0,45;2,25;0;0;0
15381;12413,684;206,8947333333;1674563699,267;0,64753118;5;0,65;3,25;0;0;0
15382;12414,684;206,9114;1674563700,276;0,649336941;5;0,65;3,25;0;0;0
15383;12415,684;206,9280666667;1674563701,26;0,650494397;5;0,65;3,25;0;0;0
15384;12416,684;206,9447333333;1674563702,262;0,64917917;5;0,65;3,25;0;0;0
15385;12417,685;206,9614166667;1674563703,264;0,650164892;5;0,65;3,25;0;0;0
15386;12418,684;206,9780666667;1674563704,263;0,649660396;5;0,65;3,25;0;0;0
15387;12419,684;206,9947333333;1674563705,27;0,649887512;5;0,65;3,25;0;0;0
15388;12420,685;207,0114166667;1674563706,227;0,649328098;5;0,65;3,25;0;0;0
15389;12421,684;207,0280666667;1674563707,251;0,448512527;5;0,5;2,5;0;0;0
15390;12422,684;207,0447333333;1674563708,266;0,447705054;5;0,45;2,25;0;0;0
15391;12423,684;207,0614;1674563709,283;0,446719797;5;0,45;2,25;0;0;0
15392;12424,684;207,0780666667;1674563710,237;0,446317689;5;0,45;2,25;0;0;0
15393;12425,685;207,09475;1674563711,254;0,44601797;5;0,45;2,25;0;0;0
15394;12426,684;207,1114;1674563712,27;0,647849515;5;0,65;3,25;0;0;0
15395;12427,684;207,1280666667;1674563713,24;0,647439495;5;0,65;3,25;0;0;0
15396;12428,684;207,1447333333;1674563714,288;0,648112933;5;0,65;3,25;0;0;0
15397;12429,684;207,1614;1674563715,241;0,647954696;5;0,65;3,25;0;0;0
15398;12430,684;207,1780666667;1674563716,27;0,648761704;5;0,65;3,25;0;0;0
15399;12431,684;207,1947333333;1674563717,27;0,650478573;5;0,65;3,25;0;0;0
15400;12432,685;207,2114166667;1674563718,27;0,64810409;5;0,65;3,25;0;0;0
15401;12433,684;207,2280666667;1674563719,283;0,535286814;5;0,59;2,95;0;0;0
15402;12434,684;207,2447333333;1674563720,251;0,449305573;5;0,45;2,25;0;0;0
15403;12435,686;207,2614333333;1674563721,241;0,447065591;5;0,45;2,25;0;0;0
15404;12436,684;207,2780666667;1674563722,273;0,446611824;5;0,45;2,25;0;0;0
15405;12437,684;207,2947333333;1674563723,274;0,446894323;5;0,45;2,25;0;0;0
15406;12438,684;207,3114;1674563724,275;0,64839357;5;0,45;2,25;0;0;0
15407;12439,69;207,3281666667;1674563725,29;0,649628748;5;0,65;3,25;0;0;0
15408;12440,684;207,3447333333;1674563726,233;0,649368123;5;0,65;3,25;0;0;0
15409;12441,684;207,3614;1674563727,252;0,648428941;5;0,65;3,25;0;0;0
15410;12442,685;207,3780833333;1674563728,238;0,648625341;5;0,65;3,25;0;0;0
15411;12443,684;207,3947333333;1674563729,281;0,649510536;5;0,65;3,25;0;0;0
15412;12444,684;207,4114;1674563730,265;0,650610748;5;0,65;3,25;0;0;0
15413;12445,684;207,4280666667;1674563731,283;0,650294274;5;0,65;3,25;0;0;0
15414;12446,684;207,4447333333;1674563732,268;0,448415258;5;0,54;2,7;0;0;0
15415;12447,685;207,4614166667;1674563733,253;0,447805116;5;0,45;2,25;0;0;0
15416;12448,683;207,47805;1674563734,285;0,446977165;5;0,45;2,25;0;0;0
15417;12449,684;207,4947333333;1674563735,254;0,446290231;5;0,45;2,25;0;0;0
15418;12450,684;207,5114;1674563736,246;0,446688615;5;0,45;2,25;0;0;0
15419;12451,691;207,5281833333;1674563737,279;0,647180732;5;0,65;3,25;0;0;0
15420;12452,684;207,5447333333;1674563738,25;0,647771793;5;0,65;3,25;0;0;0
15421;12453,684;207,5614;1674563739,286;0,648381935;5;0,65;3,25;0;0;0
15422;12454,685;207,5780833333;1674563740,271;0,650163496;5;0,65;3,25;0;0;0
15423;12455,684;207,5947333333;1674563741,247;0,649649226;5;0,65;3,25;0;0;0
15424;12456,685;207,6114166667;1674563742,263;0,649512398;5;0,65;3,25;0;0;0
15425;12457,684;207,6280666667;1674563743,298;0,649972215;5;0,65;3,25;0;0;0
15426;12458,684;207,6447333333;1674563744,266;0,535553955;5;0,65;3,25;0;0;0
15427;12459,684;207,6614;1674563745,281;0,447474214;5;0,45;2,25;0;0;0
15428;12460,684;207,6780666667;1674563746,235;0,447224759;5;0,45;2,25;0;0;0
15429;12461,697;207,69495;1674563747,25;0,446703508;5;0,45;2,25;0;0;0
